,Date,Extent
3768,1994-03-31,15.478
3769,1994-04-01,15.47
3770,1994-04-02,15.357
3771,1994-04-03,15.307
3772,1994-04-04,15.241
3773,1994-04-05,15.146
3774,1994-04-06,15.142
3775,1994-04-07,15.095
3776,1994-04-08,15.076
3777,1994-04-09,15.088
3778,1994-04-10,15.116
3779,1994-04-11,15.052
3780,1994-04-12,14.997
3781,1994-04-13,15.004
3782,1994-04-14,14.962
3783,1994-04-15,14.89
3784,1994-04-16,14.839
3785,1994-04-17,14.78
3786,1994-04-18,14.792
3787,1994-04-19,14.754
3788,1994-04-20,14.776
3789,1994-04-21,14.773
3790,1994-04-22,14.65
3791,1994-04-23,14.634
3792,1994-04-24,14.632
3793,1994-04-25,14.618
3794,1994-04-26,14.635
3795,1994-04-27,14.578
3796,1994-04-28,14.519
3797,1994-04-29,14.418
3798,1994-04-30,14.3
3799,1994-05-01,14.126
3800,1994-05-02,14.187
3801,1994-05-03,14.147
3802,1994-05-04,14.099
3803,1994-05-05,14.105
3804,1994-05-06,14.123
3805,1994-05-07,14.028
3806,1994-05-08,13.941
3807,1994-05-09,13.91
3808,1994-05-10,13.906
3809,1994-05-11,13.871
3810,1994-05-12,13.842
3811,1994-05-13,13.804
3812,1994-05-14,13.782
3813,1994-05-15,13.707
3814,1994-05-16,13.668
3815,1994-05-17,13.655
3816,1994-05-18,13.61
3817,1994-05-19,13.517
3818,1994-05-20,13.502
3819,1994-05-21,13.461
3820,1994-05-22,13.384
3821,1994-05-23,13.296
3822,1994-05-24,13.188
3823,1994-05-25,13.157
3824,1994-05-26,13.127
3825,1994-05-27,13.11
3826,1994-05-28,13.112
3827,1994-05-29,13.039
3828,1994-05-30,12.985
3829,1994-05-31,12.967
3830,1994-06-01,12.779
3831,1994-06-02,12.696
3832,1994-06-03,12.599
3833,1994-06-04,12.575
3834,1994-06-05,12.543
3835,1994-06-06,12.52
3836,1994-06-07,12.487
3837,1994-06-08,12.383
3838,1994-06-09,12.301
3839,1994-06-10,12.295
3840,1994-06-11,12.304
3841,1994-06-12,12.239
3842,1994-06-13,12.133
3843,1994-06-14,12.137
3844,1994-06-15,12.066
3845,1994-06-16,11.968
3846,1994-06-17,11.911
3847,1994-06-18,11.896
3848,1994-06-19,11.826
3849,1994-06-20,11.777
3850,1994-06-21,11.743
3851,1994-06-22,11.68
3852,1994-06-23,11.704
3853,1994-06-24,11.626
3854,1994-06-25,11.507
3855,1994-06-26,11.442
3856,1994-06-27,11.426
3857,1994-06-28,11.356
3858,1994-06-29,11.341
3859,1994-06-30,11.232
3860,1994-07-01,11.091
3861,1994-07-02,11.0
3862,1994-07-03,10.94
3863,1994-07-04,10.905
3864,1994-07-05,10.869
3865,1994-07-06,10.844
3866,1994-07-07,10.737
3867,1994-07-08,10.719
3868,1994-07-09,10.578
3869,1994-07-10,10.498
3870,1994-07-11,10.441
3871,1994-07-12,10.402
3872,1994-07-13,10.304
3873,1994-07-14,10.157
3874,1994-07-15,10.013
3875,1994-07-16,9.955
3876,1994-07-17,9.821
3877,1994-07-18,9.761
3878,1994-07-19,9.658
3879,1994-07-20,9.534
3880,1994-07-21,9.379
3881,1994-07-22,9.273
3882,1994-07-23,9.268
3883,1994-07-24,9.218
3884,1994-07-25,9.104
3885,1994-07-26,9.08
3886,1994-07-27,9.007
3887,1994-07-28,8.937
3888,1994-07-29,8.824
3889,1994-07-30,8.734
3890,1994-07-31,8.629
3891,1994-08-01,8.505
3892,1994-08-02,8.377
3893,1994-08-03,8.37
3894,1994-08-04,8.344
3895,1994-08-05,8.229
3896,1994-08-06,8.209
3897,1994-08-07,8.089
3898,1994-08-08,7.956
3899,1994-08-09,7.912
3900,1994-08-10,7.816
3901,1994-08-11,7.724
3902,1994-08-12,7.709
3903,1994-08-13,7.627
3904,1994-08-14,7.545
3905,1994-08-15,7.588
3906,1994-08-16,7.533
3907,1994-08-17,7.428
3908,1994-08-18,7.381
3909,1994-08-19,7.446
3910,1994-08-20,7.367
3911,1994-08-21,7.272
3912,1994-08-22,7.339
3913,1994-08-23,7.334
3914,1994-08-24,7.273
3915,1994-08-25,7.282
3916,1994-08-26,7.197
3917,1994-08-27,7.24
3918,1994-08-28,7.242
3919,1994-08-29,7.258
3920,1994-08-30,7.161
3921,1994-08-31,7.065
3922,1994-09-01,7.072
3923,1994-09-02,7.023
3924,1994-09-03,7.027
3925,1994-09-04,6.946
3926,1994-09-05,6.934
3927,1994-09-06,6.956
3928,1994-09-07,6.995
3929,1994-09-08,6.973
3930,1994-09-09,6.992
3931,1994-09-10,6.938
3932,1994-09-11,6.97
3933,1994-09-12,7.019
3934,1994-09-13,6.945
3935,1994-09-14,6.975
3936,1994-09-15,7.027
3937,1994-09-16,7.145
3938,1994-09-17,7.096
3939,1994-09-18,7.118
3940,1994-09-19,7.139
3941,1994-09-20,7.19
3942,1994-09-21,7.182
3943,1994-09-22,7.185
3944,1994-09-23,7.192
3945,1994-09-24,7.243
3946,1994-09-25,7.303
3947,1994-09-26,7.362
3948,1994-09-27,7.376
3949,1994-09-28,7.427
3950,1994-09-29,7.617
3951,1994-09-30,7.761
3952,1994-10-01,7.894
3953,1994-10-02,7.954
3954,1994-10-03,7.983
3955,1994-10-04,8.005
3956,1994-10-05,8.15
3957,1994-10-06,8.117
3958,1994-10-07,8.168
3959,1994-10-08,8.11
3960,1994-10-09,8.176
3961,1994-10-10,8.27
3962,1994-10-11,8.364
3963,1994-10-12,8.445
3964,1994-10-13,8.458
3965,1994-10-14,8.542
3966,1994-10-15,8.652
3967,1994-10-16,8.781
3968,1994-10-17,8.924
3969,1994-10-18,9.053
3970,1994-10-19,9.079
3971,1994-10-20,9.231
3972,1994-10-21,9.354
3973,1994-10-22,9.412
3974,1994-10-23,9.564
3975,1994-10-24,9.694
3976,1994-10-25,9.776
3977,1994-10-26,9.851
3978,1994-10-27,9.953
3979,1994-10-28,10.01
3980,1994-10-29,10.07
3981,1994-10-30,10.154
3982,1994-10-31,10.18
3983,1994-11-01,10.241
3984,1994-11-02,10.293
3985,1994-11-03,10.342
3986,1994-11-04,10.422
3987,1994-11-05,10.545
3988,1994-11-06,10.576
3989,1994-11-07,10.665
3990,1994-11-08,10.685
3991,1994-11-09,10.671
3992,1994-11-10,10.817
3993,1994-11-11,10.845
3994,1994-11-12,10.944
3995,1994-11-13,10.971
3996,1994-11-14,11.016
3997,1994-11-15,11.022
3998,1994-11-16,11.042
3999,1994-11-17,11.114
4000,1994-11-18,11.17
4001,1994-11-19,11.27
4002,1994-11-20,11.348
4003,1994-11-21,11.431
4004,1994-11-22,11.513
4005,1994-11-23,11.487
4006,1994-11-24,11.592
4007,1994-11-25,11.744
4008,1994-11-26,11.862
4009,1994-11-27,11.938
4010,1994-11-28,12.023
4011,1994-11-29,12.034
4012,1994-11-30,12.073
4013,1994-12-01,12.284
4014,1994-12-02,12.363
4015,1994-12-03,12.478
4016,1994-12-04,12.639
4017,1994-12-05,12.574
4018,1994-12-06,12.632
4019,1994-12-07,12.649
4020,1994-12-08,12.816
4021,1994-12-09,12.907
4022,1994-12-10,13.004
4023,1994-12-11,13.061
4024,1994-12-12,13.055
4025,1994-12-13,13.033
4026,1994-12-14,13.069
4027,1994-12-15,13.158
4028,1994-12-16,13.301
4029,1994-12-17,13.365
4030,1994-12-18,13.509
4031,1994-12-19,13.55
4032,1994-12-20,13.577
4033,1994-12-21,13.624
4034,1994-12-22,13.673
4035,1994-12-23,13.706
4036,1994-12-24,13.782
4037,1994-12-25,13.765
4038,1994-12-26,13.83
4039,1994-12-27,13.919
4040,1994-12-28,13.899
4041,1994-12-29,14.024
4042,1994-12-30,14.074
4043,1994-12-31,14.108
4044,1995-01-01,14.145
4045,1995-01-02,14.258
4046,1995-01-03,14.335
4047,1995-01-04,14.288
4048,1995-01-05,14.304
4049,1995-01-06,14.325
4050,1995-01-07,14.364
4051,1995-01-08,14.344
4052,1995-01-09,14.31
4053,1995-01-10,14.263
4054,1995-01-11,14.336
4055,1995-01-12,14.479
4056,1995-01-13,14.518
4057,1995-01-14,14.619
4058,1995-01-15,14.56
4059,1995-01-16,14.588
4060,1995-01-17,14.69
4061,1995-01-18,14.668
4062,1995-01-19,14.737
4063,1995-01-20,14.764
4064,1995-01-21,14.793
4065,1995-01-22,14.801
4066,1995-01-23,14.826
4067,1995-01-24,14.758
4068,1995-01-25,14.802
4069,1995-01-26,14.76
4070,1995-01-27,14.794
4071,1995-01-28,14.867
4072,1995-01-29,14.96
4073,1995-01-30,14.956
4074,1995-01-31,14.966
4075,1995-02-01,15.054
4076,1995-02-02,15.086
4077,1995-02-03,15.094
4078,1995-02-04,15.139
4079,1995-02-05,15.259
4080,1995-02-06,15.212
4081,1995-02-07,15.213
4082,1995-02-08,15.251
4083,1995-02-09,15.238
4084,1995-02-10,15.19
4085,1995-02-11,15.197
4086,1995-02-12,15.281
4087,1995-02-13,15.194
4088,1995-02-14,15.173
4089,1995-02-15,15.173
4090,1995-02-16,15.181
4091,1995-02-17,15.266
4092,1995-02-18,15.228
4093,1995-02-19,15.267
4094,1995-02-20,15.245
4095,1995-02-21,15.264
4096,1995-02-22,15.21
4097,1995-02-23,15.227
4098,1995-02-24,15.352
4099,1995-02-25,15.358
4100,1995-02-26,15.296
4101,1995-02-27,15.301
4102,1995-02-28,15.37
4103,1995-03-01,15.344
4104,1995-03-02,15.318
4105,1995-03-03,15.271
4106,1995-03-04,15.326
4107,1995-03-05,15.296
4108,1995-03-06,15.359
4109,1995-03-07,15.3
4110,1995-03-08,15.333
4111,1995-03-09,15.352
4112,1995-03-10,15.239
4113,1995-03-11,15.203
4114,1995-03-12,15.138
4115,1995-03-13,15.182
4116,1995-03-14,15.12
4117,1995-03-15,15.124
4118,1995-03-16,15.191
4119,1995-03-17,15.243
4120,1995-03-18,15.206
4121,1995-03-19,15.167
4122,1995-03-20,15.251
4123,1995-03-21,15.288
4124,1995-03-22,15.3
4125,1995-03-23,15.271
4126,1995-03-24,15.256
4127,1995-03-25,15.217
4128,1995-03-26,15.193
4129,1995-03-27,15.261
4130,1995-03-28,15.289
4131,1995-03-29,15.304
4132,1995-03-30,15.339
4133,1995-03-31,15.384
4134,1995-04-01,15.219
4135,1995-04-02,15.118
4136,1995-04-03,15.108
4137,1995-04-04,14.977
4138,1995-04-05,14.906
4139,1995-04-06,14.937
4140,1995-04-07,14.923
4141,1995-04-08,14.871
4142,1995-04-09,14.71
4143,1995-04-10,14.686
4144,1995-04-11,14.593
4145,1995-04-12,14.596
4146,1995-04-13,14.536
4147,1995-04-14,14.458
4148,1995-04-15,14.483
4149,1995-04-16,14.34
4150,1995-04-17,14.325
4151,1995-04-18,14.337
4152,1995-04-19,14.35
4153,1995-04-20,14.261
4154,1995-04-21,14.231
4155,1995-04-22,14.161
4156,1995-04-23,14.06
4157,1995-04-24,14.006
4158,1995-04-25,13.984
4159,1995-04-26,13.951
4160,1995-04-27,13.925
4161,1995-04-28,13.882
4162,1995-04-29,13.814
4163,1995-04-30,13.71
4164,1995-05-01,13.556
4165,1995-05-02,13.539
4166,1995-05-03,13.54
4167,1995-05-04,13.515
4168,1995-05-05,13.449
4169,1995-05-06,13.437
4170,1995-05-07,13.419
4171,1995-05-08,13.404
4172,1995-05-09,13.36
4173,1995-05-10,13.379
4174,1995-05-11,13.388
4175,1995-05-12,13.35
4176,1995-05-13,13.321
4177,1995-05-14,13.245
4178,1995-05-15,13.212
4179,1995-05-16,13.107
4180,1995-05-17,13.068
4181,1995-05-18,12.951
4182,1995-05-19,12.859
4183,1995-05-20,12.775
4184,1995-05-21,12.662
4185,1995-05-22,12.559
4186,1995-05-23,12.495
4187,1995-05-24,12.436
4188,1995-05-25,12.348
4189,1995-05-26,12.335
4190,1995-05-27,12.349
4191,1995-05-28,12.298
4192,1995-05-29,12.295
4193,1995-05-30,12.268
4194,1995-05-31,12.215
4195,1995-06-01,12.096
4196,1995-06-02,12.048
4197,1995-06-03,11.995
4198,1995-06-04,11.987
4199,1995-06-05,11.969
4200,1995-06-06,11.882
4201,1995-06-07,11.844
4202,1995-06-08,11.84
4203,1995-06-09,11.753
4204,1995-06-10,11.768
4205,1995-06-11,11.657
4206,1995-06-12,11.656
4207,1995-06-13,11.583
4208,1995-06-14,11.551
4209,1995-06-15,11.523
4210,1995-06-16,11.509
4211,1995-06-17,11.399
4212,1995-06-18,11.311
4213,1995-06-19,11.314
4214,1995-06-20,11.253
4215,1995-06-21,11.147
4216,1995-06-22,11.055
4217,1995-06-23,11.08
4218,1995-06-24,10.983
4219,1995-06-25,11.016
4220,1995-06-26,10.967
4221,1995-06-27,10.895
4222,1995-06-28,10.798
4223,1995-06-29,10.704
4224,1995-06-30,10.63
4225,1995-07-01,10.423
4226,1995-07-02,10.346
4227,1995-07-03,10.294
4228,1995-07-04,10.256
4229,1995-07-05,10.137
4230,1995-07-06,9.894
4231,1995-07-07,9.754
4232,1995-07-08,9.672
4233,1995-07-09,9.655
4234,1995-07-10,9.477
4235,1995-07-11,9.389
4236,1995-07-12,9.273
4237,1995-07-13,9.197
4238,1995-07-14,9.131
4239,1995-07-15,9.029
4240,1995-07-16,8.958
4241,1995-07-17,8.88
4242,1995-07-18,8.723
4243,1995-07-19,8.645
4244,1995-07-20,8.564
4245,1995-07-21,8.496
4246,1995-07-22,8.461
4247,1995-07-23,8.39
4248,1995-07-24,8.314
4249,1995-07-25,8.158
4250,1995-07-26,8.049
4251,1995-07-27,7.988
4252,1995-07-28,7.939
4253,1995-07-29,7.813
4254,1995-07-30,7.709
4255,1995-07-31,7.586
4256,1995-08-01,7.513
4257,1995-08-02,7.378
4258,1995-08-03,7.393
4259,1995-08-04,7.298
4260,1995-08-05,7.255
4261,1995-08-06,7.196
4262,1995-08-07,7.105
4263,1995-08-08,7.008
4264,1995-08-09,6.946
4265,1995-08-10,6.898
4266,1995-08-11,6.859
4267,1995-08-12,6.791
4268,1995-08-13,6.748
4269,1995-08-14,6.721
4270,1995-08-15,6.699
4271,1995-08-16,6.651
4272,1995-08-17,6.675
4273,1995-08-18,6.624
4274,1995-08-19,6.642
4275,1995-08-20,6.614
4276,1995-08-21,6.575
4277,1995-08-22,6.551
4278,1995-08-23,6.398
4279,1995-08-24,6.369
4280,1995-08-25,6.402
4281,1995-08-26,6.357
4282,1995-08-27,6.295
4283,1995-08-28,6.306
4284,1995-08-29,6.284
4285,1995-08-30,6.264
4286,1995-08-31,6.26
4287,1995-09-01,6.189
4288,1995-09-02,6.15
4289,1995-09-03,6.076
4290,1995-09-04,6.012
4291,1995-09-05,6.013
4292,1995-09-06,6.035
4293,1995-09-07,6.016
4294,1995-09-08,6.059
4295,1995-09-09,6.02
4296,1995-09-10,6.106
4297,1995-09-11,6.116
4298,1995-09-12,6.104
4299,1995-09-13,6.068
4300,1995-09-14,6.053
4301,1995-09-15,6.054
4302,1995-09-16,6.068
4303,1995-09-17,6.039
4304,1995-09-18,6.037
4305,1995-09-19,6.087
4306,1995-09-20,6.132
4307,1995-09-21,6.116
4308,1995-09-22,6.099
4309,1995-09-23,6.106
4310,1995-09-24,6.107
4311,1995-09-25,6.075
4312,1995-09-26,6.11
4313,1995-09-27,6.121
4314,1995-09-28,6.122
4315,1995-09-29,6.075
4316,1995-09-30,6.039
4317,1995-10-01,6.163
4318,1995-10-02,6.188
4319,1995-10-03,6.2
4320,1995-10-04,6.173
4321,1995-10-05,6.256
4322,1995-10-06,6.309
4323,1995-10-07,6.375
4324,1995-10-08,6.413
4325,1995-10-09,6.488
4326,1995-10-10,6.523
4327,1995-10-11,6.605
4328,1995-10-12,6.772
4329,1995-10-13,7.011
4330,1995-10-14,7.322
4331,1995-10-15,7.65
4332,1995-10-16,7.875
4333,1995-10-17,8.031
4334,1995-10-18,8.263
4335,1995-10-19,8.435
4336,1995-10-20,8.514
4337,1995-10-21,8.706
4338,1995-10-22,8.962
4339,1995-10-23,9.116
4340,1995-10-24,9.13
4341,1995-10-25,9.211
4342,1995-10-26,9.315
4343,1995-10-27,9.438
4344,1995-10-28,9.659
4345,1995-10-29,9.818
4346,1995-10-30,9.857
4347,1995-10-31,9.919
4348,1995-11-01,10.003
4349,1995-11-02,10.104
4350,1995-11-03,10.142
4351,1995-11-04,10.127
4352,1995-11-05,10.027
4353,1995-11-06,10.081
4354,1995-11-07,10.107
4355,1995-11-08,10.21
4356,1995-11-09,10.337
4357,1995-11-10,10.31
4358,1995-11-11,10.358
4359,1995-11-12,10.425
4360,1995-11-13,10.51
4361,1995-11-14,10.493
4362,1995-11-15,10.625
4363,1995-11-16,10.806
4364,1995-11-17,10.76
4365,1995-11-18,10.889
4366,1995-11-19,10.935
4367,1995-11-20,10.951
4368,1995-11-21,11.025
4369,1995-11-22,11.012
4370,1995-11-23,11.149
4371,1995-11-24,11.258
4372,1995-11-25,11.37
4373,1995-11-26,11.505
4374,1995-11-27,11.646
4375,1995-11-28,11.832
4376,1995-11-29,11.853
4377,1995-11-30,11.976
4378,1995-12-01,12.195
4379,1995-12-02,12.305
4380,1995-12-03,12.37
4381,1995-12-04,12.445
4382,1995-12-05,12.494
4383,1995-12-06,12.501
4384,1995-12-07,12.475
4385,1995-12-08,12.462
4386,1995-12-09,12.531
4387,1995-12-10,12.656
4388,1995-12-11,12.617
4389,1995-12-12,12.558
4390,1995-12-13,12.648
4391,1995-12-14,12.707
4392,1995-12-15,12.84
4393,1995-12-16,13.003
4394,1995-12-17,12.923
4395,1995-12-18,12.93
4396,1995-12-19,12.995
4397,1995-12-20,13.133
4398,1995-12-21,13.182
4399,1995-12-22,13.22
4400,1995-12-23,13.289
4401,1995-12-24,13.305
4402,1995-12-25,13.344
4403,1995-12-26,13.363
4404,1995-12-27,13.422
4405,1995-12-28,13.583
4406,1995-12-29,13.641
4407,1995-12-30,13.707
4408,1995-12-31,13.702
4409,1996-01-01,13.804
4410,1996-01-02,13.818
4411,1996-01-03,13.786
4412,1996-01-04,13.791
4413,1996-01-05,13.839
4414,1996-01-06,13.877
4415,1996-01-07,14.007
4416,1996-01-08,13.976
4417,1996-01-09,13.941
4418,1996-01-10,13.915
4419,1996-01-11,13.95
4420,1996-01-12,13.951
4421,1996-01-13,14.095
4422,1996-01-14,14.025
4423,1996-01-15,14.037
4424,1996-01-16,14.15
4425,1996-01-17,14.22
4426,1996-01-18,14.237
4427,1996-01-19,14.318
4428,1996-01-20,14.338
4429,1996-01-21,14.256
4430,1996-01-22,14.373
4431,1996-01-23,14.423
4432,1996-01-24,14.467
4433,1996-01-25,14.598
4434,1996-01-26,14.405
4435,1996-01-27,14.527
4436,1996-01-28,14.625
4437,1996-01-29,14.532
4438,1996-01-30,14.653
4439,1996-01-31,14.673
4440,1996-02-01,14.706
4441,1996-02-02,14.798
4442,1996-02-03,14.803
4443,1996-02-04,14.818
4444,1996-02-05,14.873
4445,1996-02-06,14.974
4446,1996-02-07,15.058
4447,1996-02-08,15.164
4448,1996-02-09,15.191
4449,1996-02-10,15.224
4450,1996-02-11,15.174
4451,1996-02-12,15.119
4452,1996-02-13,15.088
4453,1996-02-14,15.162
4454,1996-02-15,15.235
4455,1996-02-16,15.087
4456,1996-02-17,15.157
4457,1996-02-18,15.272
4458,1996-02-19,15.319
4459,1996-02-20,15.455
4460,1996-02-21,15.484
4461,1996-02-22,15.398
4462,1996-02-23,15.406
4463,1996-02-24,15.386
4464,1996-02-25,15.301
4465,1996-02-26,15.234
4466,1996-02-27,15.2
4467,1996-02-28,15.218
4468,1996-02-29,15.186
4469,1996-03-01,15.23
4470,1996-03-02,15.232
4471,1996-03-03,15.277
4472,1996-03-04,15.245
4473,1996-03-05,15.284
4474,1996-03-06,15.326
4475,1996-03-07,15.334
4476,1996-03-08,15.337
4477,1996-03-09,15.259
4478,1996-03-10,15.273
4479,1996-03-11,15.214
4480,1996-03-12,15.202
4481,1996-03-13,15.214
4482,1996-03-14,15.169
4483,1996-03-15,15.188
4484,1996-03-16,15.118
4485,1996-03-17,15.07
4486,1996-03-18,15.021
4487,1996-03-19,14.997
4488,1996-03-20,15.007
4489,1996-03-21,15.047
4490,1996-03-22,15.086
4491,1996-03-23,14.998
4492,1996-03-24,14.966
4493,1996-03-25,14.895
4494,1996-03-26,14.925
4495,1996-03-27,14.916
4496,1996-03-28,14.976
4497,1996-03-29,15.006
4498,1996-03-30,15.016
4499,1996-03-31,14.979
4500,1996-04-01,14.827
4501,1996-04-02,14.7
4502,1996-04-03,14.63
4503,1996-04-04,14.534
4504,1996-04-05,14.476
4505,1996-04-06,14.404
4506,1996-04-07,14.373
4507,1996-04-08,14.343
4508,1996-04-09,14.35
4509,1996-04-10,14.359
4510,1996-04-11,14.324
4511,1996-04-12,14.299
4512,1996-04-13,14.268
4513,1996-04-14,14.245
4514,1996-04-15,14.213
4515,1996-04-16,14.16
4516,1996-04-17,14.128
4517,1996-04-18,14.126
4518,1996-04-19,14.109
4519,1996-04-20,14.071
4520,1996-04-21,14.106
4521,1996-04-22,14.102
4522,1996-04-23,14.097
4523,1996-04-24,14.093
4524,1996-04-25,13.991
4525,1996-04-26,13.969
4526,1996-04-27,13.916
4527,1996-04-28,13.885
4528,1996-04-29,13.759
4529,1996-04-30,13.619
4530,1996-05-01,13.547
4531,1996-05-02,13.541
4532,1996-05-03,13.539
4533,1996-05-04,13.516
4534,1996-05-05,13.49
4535,1996-05-06,13.43
4536,1996-05-07,13.312
4537,1996-05-08,13.329
4538,1996-05-09,13.307
4539,1996-05-10,13.281
4540,1996-05-11,13.165
4541,1996-05-12,13.1
4542,1996-05-13,13.079
4543,1996-05-14,13.051
4544,1996-05-15,13.017
4545,1996-05-16,13.045
4546,1996-05-17,13.039
4547,1996-05-18,13.06
4548,1996-05-19,13.021
4549,1996-05-20,13.05
4550,1996-05-21,13.009
4551,1996-05-22,12.938
4552,1996-05-23,12.934
4553,1996-05-24,12.881
4554,1996-05-25,12.841
4555,1996-05-26,12.783
4556,1996-05-27,12.758
4557,1996-05-28,12.814
4558,1996-05-29,12.76
4559,1996-05-30,12.668
4560,1996-05-31,12.626
4561,1996-06-01,12.494
4562,1996-06-02,12.486
4563,1996-06-03,12.439
4564,1996-06-04,12.419
4565,1996-06-05,12.39
4566,1996-06-06,12.391
4567,1996-06-07,12.344
4568,1996-06-08,12.311
4569,1996-06-09,12.26
4570,1996-06-10,12.239
4571,1996-06-11,12.236
4572,1996-06-12,12.203
4573,1996-06-13,12.199
4574,1996-06-14,12.179
4575,1996-06-15,12.145
4576,1996-06-16,12.115
4577,1996-06-17,12.068
4578,1996-06-18,12.025
4579,1996-06-19,12.0
4580,1996-06-20,11.997
4581,1996-06-21,11.989
4582,1996-06-22,11.932
4583,1996-06-23,11.843
4584,1996-06-24,11.82
4585,1996-06-25,11.795
4586,1996-06-26,11.727
4587,1996-06-27,11.688
4588,1996-06-28,11.63
4589,1996-06-29,11.58
4590,1996-06-30,11.571
4591,1996-07-01,11.269
4592,1996-07-02,11.24
4593,1996-07-03,11.178
4594,1996-07-04,11.154
4595,1996-07-05,11.06
4596,1996-07-06,10.986
4597,1996-07-07,10.891
4598,1996-07-08,10.886
4599,1996-07-09,10.842
4600,1996-07-10,10.751
4601,1996-07-11,10.649
4602,1996-07-12,10.476
4603,1996-07-13,10.375
4604,1996-07-14,10.264
4605,1996-07-15,10.217
4606,1996-07-16,10.178
4607,1996-07-17,10.172
4608,1996-07-18,10.016
4609,1996-07-19,9.996
4610,1996-07-20,9.854
4611,1996-07-21,9.7
4612,1996-07-22,9.63
4613,1996-07-23,9.544
4614,1996-07-24,9.487
4615,1996-07-25,9.385
4616,1996-07-26,9.325
4617,1996-07-27,9.284
4618,1996-07-28,9.19
4619,1996-07-29,9.101
4620,1996-07-30,9.03
4621,1996-07-31,8.962
4622,1996-08-01,8.925
4623,1996-08-02,8.844
4624,1996-08-03,8.792
4625,1996-08-04,8.723
4626,1996-08-05,8.661
4627,1996-08-06,8.708
4628,1996-08-07,8.642
4629,1996-08-08,8.621
4630,1996-08-09,8.544
4631,1996-08-10,8.491
4632,1996-08-11,8.415
4633,1996-08-12,8.378
4634,1996-08-13,8.348
4635,1996-08-14,8.247
4636,1996-08-15,8.196
4637,1996-08-16,8.163
4638,1996-08-17,8.172
4639,1996-08-18,8.031
4640,1996-08-19,8.041
4641,1996-08-20,7.995
4642,1996-08-21,7.945
4643,1996-08-22,7.918
4644,1996-08-23,7.878
4645,1996-08-24,7.822
4646,1996-08-25,7.752
4647,1996-08-26,7.636
4648,1996-08-27,7.628
4649,1996-08-28,7.614
4650,1996-08-29,7.489
4651,1996-08-30,7.496
4652,1996-08-31,7.479
4653,1996-09-01,7.356
4654,1996-09-02,7.307
4655,1996-09-03,7.243
4656,1996-09-04,7.245
4657,1996-09-05,7.198
4658,1996-09-06,7.218
4659,1996-09-07,7.242
4660,1996-09-08,7.194
4661,1996-09-09,7.165
4662,1996-09-10,7.147
4663,1996-09-11,7.207
4664,1996-09-12,7.276
4665,1996-09-13,7.393
4666,1996-09-14,7.418
4667,1996-09-15,7.484
4668,1996-09-16,7.53
4669,1996-09-17,7.531
4670,1996-09-18,7.618
4671,1996-09-19,7.691
4672,1996-09-20,7.778
4673,1996-09-21,7.863
4674,1996-09-22,7.839
4675,1996-09-23,7.871
4676,1996-09-24,7.901
4677,1996-09-25,7.954
4678,1996-09-26,8.099
4679,1996-09-27,8.211
4680,1996-09-28,8.194
4681,1996-09-29,8.172
4682,1996-09-30,8.131
4683,1996-10-01,8.279
4684,1996-10-02,8.318
4685,1996-10-03,8.303
4686,1996-10-04,8.355
4687,1996-10-05,8.464
4688,1996-10-06,8.653
4689,1996-10-07,8.746
4690,1996-10-08,8.861
4691,1996-10-09,8.88
4692,1996-10-10,8.937
4693,1996-10-11,8.957
4694,1996-10-12,9.018
4695,1996-10-13,9.134
4696,1996-10-14,9.107
4697,1996-10-15,9.182
4698,1996-10-16,9.287
4699,1996-10-17,9.277
4700,1996-10-18,9.315
4701,1996-10-19,9.415
4702,1996-10-20,9.446
4703,1996-10-21,9.434
4704,1996-10-22,9.448
4705,1996-10-23,9.576
4706,1996-10-24,9.624
4707,1996-10-25,9.646
4708,1996-10-26,9.641
4709,1996-10-27,9.691
4710,1996-10-28,9.743
4711,1996-10-29,9.689
4712,1996-10-30,9.745
4713,1996-10-31,9.819
4714,1996-11-01,9.812
4715,1996-11-02,9.845
4716,1996-11-03,9.795
4717,1996-11-04,9.846
4718,1996-11-05,9.842
4719,1996-11-06,9.895
4720,1996-11-07,9.995
4721,1996-11-08,9.972
4722,1996-11-09,9.978
4723,1996-11-10,10.021
4724,1996-11-11,9.98
4725,1996-11-12,10.084
4726,1996-11-13,10.182
4727,1996-11-14,10.319
4728,1996-11-15,10.32
4729,1996-11-16,10.182
4730,1996-11-17,10.284
4731,1996-11-18,10.403
4732,1996-11-19,10.486
4733,1996-11-20,10.537
4734,1996-11-21,10.693
4735,1996-11-22,10.721
4736,1996-11-23,10.827
4737,1996-11-24,10.853
4738,1996-11-25,10.896
4739,1996-11-26,11.092
4740,1996-11-27,11.109
4741,1996-11-28,11.242
4742,1996-11-29,11.391
4743,1996-11-30,11.449
4744,1996-12-01,11.605
4745,1996-12-02,11.735
4746,1996-12-03,11.751
4747,1996-12-04,11.991
4748,1996-12-05,12.125
4749,1996-12-06,12.177
4750,1996-12-07,12.228
4751,1996-12-08,12.342
4752,1996-12-09,12.373
4753,1996-12-10,12.356
4754,1996-12-11,12.483
4755,1996-12-12,12.644
4756,1996-12-13,12.766
4757,1996-12-14,12.878
4758,1996-12-15,12.832
4759,1996-12-16,12.944
4760,1996-12-17,13.006
4761,1996-12-18,13.106
4762,1996-12-19,13.161
4763,1996-12-20,13.194
4764,1996-12-21,13.316
